Test
Latitude	Longitude	Alpha	
       15.054487       259.86691     0.010865051
       15.112743       259.85300     0.014386371
       15.171235       259.83932     0.012625602
       15.229802       259.82544    0.0082238427
       15.288123       259.81155    0.0064630735
       15.346689       259.79764    0.0082235159
       15.405001       259.78400     0.010864397
       15.463633       259.77014    0.0041779514
       15.522019       259.75626     0.016689230
       15.580406       259.74237     0.012839606
       15.638792       259.72849     0.012839844
       15.697247       259.71460     0.011877676
       15.755877       259.70071     0.013802488
       15.814330       259.68683     0.016689706
       15.872538       259.67297    0.0070656458
       15.931059       259.65912     0.013802726
       15.989580       259.64526     0.012840320
       16.048031       259.63138     0.015727657
       16.106308       259.61749     0.012840439
       16.164898       259.60367    0.0080282899
       16.223417       259.58978     0.012840439
       16.281773       259.57568     0.011877914
       16.340117       259.56183     0.016689944
       16.398706       259.54797     0.014679524
       16.457121       259.53415     0.010585485
       16.515545       259.52005     0.012632441
       16.573889       259.50620    0.0044441095
       16.632385       259.49213    0.0064913191
       16.690800       259.47827    0.0085382753
       16.749294       259.46417     0.011608900
       16.807707       259.45032    0.0085384020
       16.866276       259.43625     0.012632441
       16.924761       259.42242    0.0085382753
       16.983011       259.40833     0.018773690
       17.041578       259.39423     0.011608900
       17.099892       259.38040     0.017750148
       17.158459       259.36633    0.0095619435
       17.216856       259.35226     0.013655983
       17.275167       259.33844     0.010585485
       17.333565       259.32434    0.0086766105
       17.392204       259.31027    0.0065963921
       17.450676       259.29623     0.015957375
       17.509071       259.28214     0.012836919
       17.567541       259.26807    0.0076362439
       17.625769       259.25400     0.016997484
       17.684240       259.23993     0.012837047
       17.742786       259.22586    0.0013958461
       17.801254       259.21179    0.0076365013
       17.859558       259.19772    0.0065963921
       17.918102       259.18365     0.010756829
       17.976482       259.16962     0.014917266
       18.034784       259.15555     0.014917266
       18.093405       259.14148    0.0065963921
       18.151794       259.12717    0.0065963921
       18.210251       259.11313    0.0065963921
       18.268629       259.09906     0.010871316
       18.327085       259.08502    0.0035130609
       18.385553       259.07071     0.010871316
       18.443768       259.05664     0.011922235
       18.502232       259.04233    0.0056151593
       18.560766       259.02829    0.0087685672
       18.619061       259.01425     0.016126822
       18.677605       258.99994     0.012973024
       18.735897       258.98587     0.011922105
       18.794521       258.97159     0.011922365
       18.852903       258.95728    0.0066664687
       18.911276       258.94324    0.0098200066
       18.969658       258.92892     0.014024724
       19.028040       258.91461    0.0045641101
       19.086493       258.90057     0.020331669
       19.144955       258.88629     0.010870926
       19.203417       258.87198     0.013066858
       19.261879       258.85767    0.0056552675
       19.320173       258.84363    0.0056551365
       19.378717       258.82935    0.0077729210
       19.437021       258.81503    0.0088316822
       19.495564       258.80072    0.0067144217
       19.553867       258.78641    0.0077731829
       19.612253       258.77213    0.0088320752
       19.670639       258.75781     0.013067120
       19.729025       258.74350    0.0067145527
       19.787411       258.72919    0.0045970302
       19.845881       258.71490     0.010949598
       19.904350       258.70062    0.0077733139
       19.962820       258.68631    0.0098908364
       20.021288       258.67200     0.010949598
       20.079603       258.65771    0.0098908364
       20.138083       258.64313    0.0075373962
       20.196398       258.62885    0.0044575117
       20.254711       258.61453    0.0034308835
       20.313362       258.59998    0.0034308835
       20.371675       258.58566     0.010617281
       20.430075       258.57135    0.0075373962
       20.488485       258.55679    0.0054841399
       20.546885       258.54248    0.0075373962
       20.605371       258.52820    0.0085640244
       20.663631       258.51364    0.0054841399
       20.722118       258.49933     0.015750422
       20.780615       258.48474    0.0044575117
       20.838861       258.47043    0.0075373962
       20.897448       258.45587    0.0054841399
       20.955795       258.43713     0.014723793
       21.014130       258.42285    0.0065107680
       21.072477       258.40826    0.0063833870
       21.130821       258.39365    0.0094030146
       21.189247       258.37936    0.0043703020
       21.247683       258.36478    0.0053768445
       21.306118       258.35019    0.0073899295
       21.364643       258.33563    0.0073899295
       21.422829       258.32132    0.0063833870
       21.481354       258.30673     0.017455355
       21.539640       258.29214    0.0094030146
       21.598166       258.27756     0.010409557
       21.656544       258.26300    0.0063833870
       21.714830       258.24838     0.012422642
       21.773209       258.23380    0.0043703020
       21.831680       258.21924    0.0073899295
       21.890059       258.20465    0.0033637594
       21.948528       258.19006    0.0063833870
       22.006905       258.17545     0.011993339
       22.065138       258.16086    0.0061625485
       22.123703       258.14627     0.010049582
       22.181948       258.13138    0.0032472737
       22.240509       258.11679    0.0071340663
       22.298838       258.10220     0.011992737
       22.357162       258.08759    0.0051904296
       22.415501       258.07272    0.0061621878
       22.473923       258.05811    0.0061624283
       22.532343       258.04352     0.010049461
       22.590775       258.02863     0.012964736
       22.649195       258.01401    0.0071344270
       22.707378       257.99939     0.013936855
       22.765905       257.98453    0.0051911509
       22.824186       257.96991    0.0061629092
